id,book_id,isbn,authors,original_publication_year,original_title,average_rating,ratings_count,image_url
9007,6344423,373210027,Gena Showalter,2009,Intertwined,3.87,16399,https://images.gr-assets.com/books/1388656493m/6344423.jpg
9008,46182,99437597,Richard Brautigan,1968,In Watermelon Sugar,4.02,8532,https://images.gr-assets.com/books/1482476781m/46182.jpg
9009,13580846,,"Ali Novak, Fallzswimmer",2012,My Life With The Walter Boys,3.93,13515,https://images.gr-assets.com/books/1486398662m/13580846.jpg
9010,71869,439858038,John Marsden,1997,Burning For Revenge,4.18,11616,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9011,7967299,1550229788,Crissy Calhoun,2010,Love You To Death: The Unofficial Companion To The Vampire Diaries,4.38,8458,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9012,18906484,,Liane Moriarty,2013,The Husband'S Secret Free Preview,3.99,8424,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9013,9182478,1606841440,Myra McEntire,2011,Hourglass,3.8,17572,https://images.gr-assets.com/books/1360175970m/9182478.jpg
9014,760025,71373586,"Al Ries, Jack Trout",1980,Positioning: The Battle For Your Mind,4.06,9344,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9015,7831145,425237796,Nalini Singh,2010,Play Of Passion (Psy-Changeling #9),4.28,17970,https://images.gr-assets.com/books/1272490500m/7831145.jpg
9016,12063467,141993595X,Laurann Dohner,2011,"Fury (New Species, #1)",4.18,18050,https://images.gr-assets.com/books/1311761846m/12063467.jpg
9017,39916,375714685,David B.,2002,Epileptic,3.9,10414,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9018,2437710,1559363304,Tracy Letts,2008,August: Osage County,4.2,11023,https://images.gr-assets.com/books/1354209733m/2437710.jpg
9019,10090,886779065,Tad Williams,1999,Mountain Of Black Glass,4.04,11576,https://images.gr-assets.com/books/1309992323m/10090.jpg
9020,10161216,553593617,Susan Elia MacNeal,2012,"Mr. Churchill'S Secretary (Maggie Hope Mystery, #1)",3.66,12631,https://images.gr-assets.com/books/1333578794m/10161216.jpg
9021,24929,60988649,"Gregory Maguire, Douglas Smith",2001,Lost,2.8,12534,https://images.gr-assets.com/books/1407711681m/24929.jpg
9022,239239,312858868,Christopher Priest,1995,The Prestige,3.87,11701,https://images.gr-assets.com/books/1414195709m/239239.jpg
9023,1503274,023070395X,Donald McCaig,2007,Rhett Butler'S People,3.7,12299,https://images.gr-assets.com/books/1327920861m/1503274.jpg
9024,72003,1559362316,Tony Kushner,1993,Angels In America:  A Gay Fantasia On National Themes,4.29,10271,https://images.gr-assets.com/books/1170797663m/72003.jpg
9025,5942,375724370,Michael Ondaatje,2000,Anil'S Ghost,3.54,11184,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9026,268559,553582933,Dean Koontz,1993,Winter Moon,3.8,12843,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9027,20603820,,Kristen Ashley,2014,The Will,4.3,11969,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9028,20706320,316406813,"Chris Colfer, Brandon Dorman",2014,A Grimm Warning,4.54,13695,https://images.gr-assets.com/books/1391709728m/20706320.jpg
9029,21483760,1477823484,Scott  Meyer,2014,"Spell Or High Water (Magic 2.0, #2)",4.01,8318,https://images.gr-assets.com/books/1395612093m/21483760.jpg
9030,12583975,,Melody Anne,2011,The Billionaire Wins The Game,3.93,11562,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9031,10378106,345519515,Maya Banks,2011,Never Love A Highlander,4.25,17359,https://images.gr-assets.com/books/1348707357m/10378106.jpg
9032,4099,020161622X,"Andrew Hunt, Dave Thomas",1999,The Pragmatic Programmer: From Journeyman To Master,4.31,9416,https://images.gr-assets.com/books/1401432508m/4099.jpg
9033,1421046,9799822939,Dee Lestari,2004,Supernova: Petir,3.85,7068,https://images.gr-assets.com/books/1404292897m/1421046.jpg
9034,25877663,356504263,James S.A. Corey,2016,Babylon'S Ashes,4.18,8397,https://images.gr-assets.com/books/1442247299m/25877663.jpg
9035,15762975,,Katee Robert,2012,"Wrong Bed, Right Guy",3.77,17710,https://images.gr-assets.com/books/1345817565m/15762975.jpg
9036,24724,142003808,"T.C. Boyle, Richard Poe",2003,Drop City,3.83,9313,https://images.gr-assets.com/books/1327936131m/24724.jpg
9037,3710603,1401219217,"Brian K. Vaughan, Pia Guerra, José Marzán Jr., Pamela Rambo, Clem Robins, J.G. Jones",2008,Y: The Last Man - The Deluxe Edition Book One,4.36,10368,https://images.gr-assets.com/books/1288024278m/3710603.jpg
9038,29486,1592402739,Diablo Cody,2005,Candy Girl,3.54,10669,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9039,3491072,,أنيس منصور,1963,حول العالم في 200 يوم,4.08,8630,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9040,24396884,316407038,"James Patterson, Michael Ledwidge",2015,Alert,3.93,6976,https://images.gr-assets.com/books/1424306640m/24396884.jpg
9041,16114862,9781301985300.0,Madeline Sheehan,2013,"Unattainable (Undeniable, #3)",4.31,18690,https://images.gr-assets.com/books/1366984625m/16114862.jpg
9042,18310201,385352093,Peter Heller,2014,The Painter,3.76,8666,https://images.gr-assets.com/books/1409595558m/18310201.jpg
9043,975119,440114330,Steven Spielberg,1977,Close Encounters Of The Third Kind,4.09,10351,https://images.gr-assets.com/books/1396112231m/975119.jpg
9044,43780,679410503,"Anne Rice, Robert O'Keefe, F. Murray Abraham, Michael York, Kate Nelligan, David Purdham",1989,The Vampire Chronicles,4.25,9592,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9045,846066,394873335,"Stan Berenstain, Jan Berenstain",1985,The Berenstain Bears Forget Their Manners,4.15,12232,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9046,12710035,1402245858,Olivia Cunning,2013,Hot Ticket,4.28,20891,https://images.gr-assets.com/books/1348005153m/12710035.jpg
9047,94299,553589482,Iris Johansen,2000,The Search,4.14,12020,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9048,2002,043932162X,J.K. Rowling,2001,Harry Potter Schoolbooks Box Set: Two Classic Books From The Library Of Hogwarts School Of Witchcraft And Wizardry,4.4,10736,https://images.gr-assets.com/books/1479775271m/2002.jpg
9049,395220,895941228,Audre Lorde,1982,Zami: A New Spelling Of My Name,4.2,9549,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9050,13226173,316200980,"Cassandra Clare, Hye-Kyung Baek",2012,"The Infernal Devices: Clockwork Angel (The Infernal Devices: Manga, #1)",4.21,11754,https://images.gr-assets.com/books/1344542903m/13226173.jpg
9051,1376220,9793210605,Tere Liye,2005,Hafalan Shalat Delisa,4.2,7737,https://images.gr-assets.com/books/1303475676m/1376220.jpg
9052,16061295,1250045630,Darynda Jones,2014,Sixth Grave On The Edge,4.38,17022,https://images.gr-assets.com/books/1396827029m/16061295.jpg
9053,17465470,399163603,John Flanagan,2013,"The Royal Ranger (Ranger'S Apprentice, #12)",4.4,11359,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9054,10364994,374271569,Amy Waldman,2011,The Submission,3.66,10096,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9055,25790,618640142,"Alan Lee, Ian McKellen",2005,The Lord Of The Rings Sketchbook,4.26,9067,https://images.gr-assets.com/books/1416453209m/25790.jpg
9056,7234828,312575939,Jenna Black,2010,Glimmerglass,3.76,18605,https://images.gr-assets.com/books/1408500427m/7234828.jpg
9057,6987558,1846054729,"James Patterson, Howard Roughan",2010,Don'T Blink,3.79,9689,https://images.gr-assets.com/books/1328433484m/6987558.jpg
9058,320700,345444078,"Stephen Jones, H.P. Lovecraft, Kim Newman, Brian Mooney, Nicholas Royle, David Langford, Michael Marshall Smith, Brian Lumley, Neil Gaiman, Basil Copper, Jack Yeovil, Guy N. Smith, Adrian Cole, D.F. Lewis, Ramsey Campbell, David Sutton, Peter Tremayne",1994,The Shadows Over Innsmouth,4.43,10663,https://images.gr-assets.com/books/1293833116m/320700.jpg
9059,55018,1416548483,James Lee Burke,2007,The Tin Roof Blowdown,4.17,10432,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9060,6389257,1847673767,Nick Cave,2009,The Death Of Bunny Munro,3.43,9096,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9061,348564,60097914,"Jeff Brown, Scott Nash, Macky Pamintuan",1964,Flat Stanley,3.82,11078,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9062,8070049,1426858329,Julie Kagawa,2010,"Winter'S Passage (Iron Fey, #1.5)",3.96,20313,https://images.gr-assets.com/books/1271790569m/8070049.jpg
9063,734542,688149006,Donald Crews,1978,Freight Train (Caldecott Collection),4.04,13380,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9064,23719479,547250258,Kate Clifford Larson,2015,Rosemary: The Hidden Kennedy Daughter,3.78,9819,https://images.gr-assets.com/books/1439253720m/23719479.jpg
9065,9592213,60755806,Jennifer Haigh,2011,Faith,3.83,10610,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9066,38529,60774126,Lynsay Sands,2007,Bite Me If You Can,4.27,16680,https://images.gr-assets.com/books/1351280801m/38529.jpg
9067,12458287,,Kristen Ashley,2011,"The Golden Dynasty (Fantasyland, #2)",4.46,19783,https://images.gr-assets.com/books/1327913192m/12458287.jpg
9068,237114,743484304,Mary Higgins Clark,1996,Moonlight Becomes You,3.8,12657,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9069,65070,439771242,Ann M. Martin,2002,A Corner Of The Universe,4.06,11914,https://images.gr-assets.com/books/1400681323m/65070.jpg
9070,177515,316154385,Alice Hoffman,2005,The Ice Queen,3.51,12922,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9071,473623,749732105,Enid Blyton,1946,The Folk Of Faraway Tree,4.32,11693,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9072,24189224,385353774,Garth Risk Hallberg,2015,City On Fire,3.42,8553,https://images.gr-assets.com/books/1422969880m/24189224.jpg
9073,896623,380005255,Kathleen E. Woodiwiss,1972,The Flame And The Flower,4.09,12447,https://images.gr-assets.com/books/1305316569m/896623.jpg
9074,13809,380803275,Raymond E. Feist,2004,Exile'S Return,4.0,10840,https://images.gr-assets.com/books/1409594776m/13809.jpg
9075,7199667,1599904780,Jessica Day George,2010,Princess Of Glass,4.03,17052,https://images.gr-assets.com/books/1397878579m/7199667.jpg
9076,2350129,402366174,The Church of Jesus Christ of Latter-day Saints,2004,Preach My Gospel (A Guide To Missionary Service),4.71,9891,https://images.gr-assets.com/books/1399612262m/2350129.jpg
9077,13316328,547738471,Jasper Fforde,2010,The Last Dragonslayer,3.86,12033,https://images.gr-assets.com/books/1346791460m/13316328.jpg
9078,355190,039474067X,Edward Said,1978,Orientalism,4.07,10458,https://images.gr-assets.com/books/1409777781m/355190.jpg
9079,450836,1573458716,Gerald N. Lund,1991,"The Work And The Glory, Vol. 2: Like A Fire Burning",4.27,9944,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9080,227492,451201027,Eric Jerome Dickey,1997,Friends And Lovers,4.21,8944,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9081,807968,60514094,Georgia Byng,2002,Molly Moon'S Incredible Book Of Hypnotism,3.87,16311,https://images.gr-assets.com/books/1330953305m/807968.jpg
9082,144773,312286252,Matthew Reilly,1996,Contest,3.95,10113,https://images.gr-assets.com/books/1311984048m/144773.jpg
9083,4261,1573223565,Nick Hornby,2003,31 Songs,3.56,8999,https://images.gr-assets.com/books/1417984618m/4261.jpg
9084,32987,812975294,Tom Brokaw,1998,The Greatest Generation,3.99,12346,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9085,581125,375421874,Philip K. Dick,1956,The Minority Report,3.82,12245,https://images.gr-assets.com/books/1390719396m/581125.jpg
9086,74270,553575422,Lynn Flewelling,1996,Luck In The Shadows,4.08,13781,https://images.gr-assets.com/books/1486846979m/74270.jpg
9087,1258121,618750436,Jacqueline Davies,2007,The Lemonade War,3.88,10293,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9088,948526,067982412X,"Mary Pope Osborne, Salvatore Murdocca",1993,"The Knight At Dawn (Magic Tree House, #2)",3.86,13606,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9089,17181905,,H.M. Ward,2013,"The Arrangement: The Ferro Family (The Arrangement, #1)",4.02,16348,https://images.gr-assets.com/books/1356483152m/17181905.jpg
9090,4566934,9789792239840.0,Ilana Tan,2008,Winter In Tokyo,4.06,8935,https://images.gr-assets.com/books/1444921235m/4566934.jpg
9091,17348985,60779632,John Searles,2013,Help For The Haunted,3.6,10334,https://images.gr-assets.com/books/1379084909m/17348985.jpg
9092,13620,1421506270,"Tsugumi Ohba, Takeshi Obata",2005,デスノート #6 (Desu Nōto) Kōkan (交換),4.39,14986,https://images.gr-assets.com/books/1485574610m/13620.jpg
9093,7736086,1423116968,"Rick Riordan, Robert Venditti, José Villarrubia, Attila Futaki",2010,The Lightning Thief: The Graphic Novel,3.95,12380,https://images.gr-assets.com/books/1347899366m/7736086.jpg
9094,13230263,1451648448,"Clint Hill, Lisa McCubbin",2012,Mrs. Kennedy And Me: An Intimate Memoir,4.14,8722,https://images.gr-assets.com/books/1333714646m/13230263.jpg
9095,57736,078572902X,W.P. Kinsella,1982,Shoeless Joe,3.96,9315,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9096,241387,1595540547,Charles Martin,2006,When Crickets Cry,4.23,9668,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9097,21913812,1451697384,Naomi Klein,2014,This Changes Everything: Capitalism Vs. The Climate,4.17,7652,https://images.gr-assets.com/books/1418103804m/21913812.jpg
9098,10439703,61714321,Richard Kadrey,2011,Aloha From Hell,4.01,10713,https://images.gr-assets.com/books/1302271758m/10439703.jpg
9099,18781540,9781310501590.0,Aurora Rose Reynolds,2014,"Until Lilly (Until, #3)",4.3,20825,https://images.gr-assets.com/books/1390784751m/18781540.jpg
9100,122781,006095955X,Peter Jenkins,1979,A Walk Across America,4.02,9218,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9101,13649056,2940014631810.0,Olivia Cunning,2012,Try Me,3.87,21524,https://images.gr-assets.com/books/1347142317m/13649056.jpg
9102,105687,034544177X,Michael Patrick MacDonald,1999,All Souls: A Family Story From Southie,4.07,8344,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9103,15561,1857231031,Terry Brooks,1987,Wizard At Large ,3.81,12580,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9104,467032,60795484,"William March, Elaine Showalter",1954,The Bad Seed ,4.05,10765,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9105,16279715,9780988941910.0,Kim Karr,2013,Connected,4.11,10379,https://images.gr-assets.com/books/1362012971m/16279715.jpg
9106,9553503,1409522016,L.A. Weatherly,2011,Angel Fire,4.06,13765,https://images.gr-assets.com/books/1329013097m/9553503.jpg
9107,10870589,1414339364,Ira Wagler,2011,Growing Up Amish,3.36,9085,https://images.gr-assets.com/books/1406514526m/10870589.jpg
9108,17504320,,Toni Aleo,2011,"Taking Shots (Assassins, #1)",3.95,11676,https://images.gr-assets.com/books/1362421812m/17504320.jpg
9109,22857396,,J.  Daniels,2014,Sweet Addiction,4.11,10294,https://images.gr-assets.com/books/1407086989m/22857396.jpg
9110,13170021,1596434872,Steve Sheinkin,2012,Bomb: The Race To Build—And Steal—The World'S Most Dangerous Weapon,4.12,11164,https://images.gr-assets.com/books/1424981656m/13170021.jpg
9111,4364,375703403,Suketu Mehta,2004,Maximum City: Bombay Lost And Found,3.91,7894,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9112,831470,736423087,Bob Grant,1941,Bambi,4.22,10332,https://images.gr-assets.com/books/1320545771m/831470.jpg
9113,10105,312352182,Carolly Erickson,1980,The Last Wife Of Henry Viii,3.88,10172,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9114,132314,040405109X,Edgar Allan Poe,1849,The Complete Tales And Poems Of Edgar Allan Poe,4.48,3427,https://images.gr-assets.com/books/1388017636m/132314.jpg
9115,8286216,044656432X,"Douglas Preston, Lincoln Child",2011,Gideon'S Sword,3.58,11227,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9116,31300,451199928,Agatha Christie,1964,A Caribbean Mystery,3.77,14459,https://images.gr-assets.com/books/1309280346m/31300.jpg
9117,59882,440243394,Danielle Steel,1994,Accident,3.93,10301,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9118,17707603,159523103X,"Brian Kilmeade, Don Yaeger",2013,George Washington'S Secret Six: The Spy Ring That Saved The American Revolution,3.77,8428,https://images.gr-assets.com/books/1385349402m/17707603.jpg
9119,43841,345396685,Sharon Kay Penman,1994,When Christ And His Saints Slept,4.27,10761,https://images.gr-assets.com/books/1333577582m/43841.jpg
9120,533675,307021858,"Eugene Bradley Coco, Ron Dias",1992,Pinocchio (A Little Golden Book),4.33,10615,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9121,13573419,034552666X,Peter F. Hamilton,2012,Great North Road,4.06,8639,https://images.gr-assets.com/books/1344371600m/13573419.jpg
9122,15768536,,Christine Zolendz,2012,"Fall From Grace (Mad World, #1)",4.03,20488,https://images.gr-assets.com/books/1349538226m/15768536.jpg
9123,5697,140003292X,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",1896,The Complete Short Novels,4.47,9424,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9124,900070,394837363,"Stan Berenstain, Jan Berenstain",1978,The Berenstain Bears Go To School,4.28,14043,https://images.gr-assets.com/books/1344369033m/900070.jpg
