User-ID,isbn,Book-Rating,original_title,authors,original_publication_year,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
16795,0553572326,9,Survival of the Fittest: An Alex Delaware Novel,Jonathan Kellerman,1998,Bantam,http://images.amazon.com/images/P/0553572326.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553572326.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553572326.01.LZZZZZZZ.jpg
6958,0140430725,5,"Pride and Prejudice (The Penguin English Library, El 72)",Jane Austen,1985,Penguin Books,http://images.amazon.com/images/P/0140430725.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140430725.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140430725.01.LZZZZZZZ.jpg
7082,0440217563,5,Voyager,DIANA GABALDON,1994,Dell,http://images.amazon.com/images/P/0440217563.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440217563.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440217563.01.LZZZZZZZ.jpg
16383,0140620222,10,Pride and Prejudice (Penguin Popular Classics),Jane Austen,1994,Penguin Books Ltd,http://images.amazon.com/images/P/0140620222.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140620222.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140620222.01.LZZZZZZZ.jpg
31315,0345433165,8,The Right Hand of Evil,John Saul,1999,Ballantine Books,http://images.amazon.com/images/P/0345433165.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345433165.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345433165.01.LZZZZZZZ.jpg
10447,0345435028,8,What We Keep,Elizabeth Berg,2002,Ballantine Books,http://images.amazon.com/images/P/0345435028.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345435028.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345435028.01.LZZZZZZZ.jpg
8935,0345453816,7,Killjoy,Julie Garwood,2003,Ballantine Books,http://images.amazon.com/images/P/0345453816.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345453816.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345453816.01.LZZZZZZZ.jpg
31013,0385335520,4,The Cottage,Danielle Steel,2002,Delacorte Press,http://images.amazon.com/images/P/0385335520.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385335520.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385335520.01.LZZZZZZZ.jpg
7630,0425132951,8,The House of Thunder,Dean R. Koontz,1993,Berkley Publishing Group,http://images.amazon.com/images/P/0425132951.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425132951.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425132951.01.LZZZZZZZ.jpg
8933,0451180232,7,Nightmares & Dreamscapes,Stephen King,2004,Signet Book,http://images.amazon.com/images/P/0451180232.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451180232.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451180232.01.LZZZZZZZ.jpg
7158,067100042X,6,Silent Night : A Christmas Suspense Story,Mary Higgins Clark,1996,Pocket,http://images.amazon.com/images/P/067100042X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067100042X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067100042X.01.LZZZZZZZ.jpg
13582,0679735771,4,American Psycho (Vintage Contemporaries),Bret Easton Ellis,2000,Vintage Books USA,http://images.amazon.com/images/P/0679735771.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679735771.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679735771.01.LZZZZZZZ.jpg
7210,0140067779,8,Obasan,Joy Kogawa,1983,Penguin Books,http://images.amazon.com/images/P/0140067779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140067779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140067779.01.LZZZZZZZ.jpg
7210,0316788228,3,The Pilot's Wife,Anita Shreve,2001,"Little, Brown",http://images.amazon.com/images/P/0316788228.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316788228.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316788228.01.LZZZZZZZ.jpg
7210,0553213695,3,The Metamorphosis (Bantam Classics),FRANZ KAFKA,1972,Bantam,http://images.amazon.com/images/P/0553213695.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553213695.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553213695.01.LZZZZZZZ.jpg
7261,0399142614,6,The List,Steven Paul Martini,1997,Putnam Pub Group,http://images.amazon.com/images/P/0399142614.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399142614.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399142614.01.LZZZZZZZ.jpg
7283,0385507593,9,Jennifer Government : A Novel,Max Barry,2003,Doubleday,http://images.amazon.com/images/P/0385507593.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385507593.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385507593.01.LZZZZZZZ.jpg
7283,0553278274,7,A Night to Remember,WALTER LORD,1997,Bantam,http://images.amazon.com/images/P/0553278274.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553278274.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553278274.01.LZZZZZZZ.jpg
7283,0743417682,7,From a Buick 8,Stephen King,2003,Pocket Books,http://images.amazon.com/images/P/0743417682.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743417682.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743417682.01.LZZZZZZZ.jpg
13600,0553578022,8,The Face of Deception,Iris Johansen,1999,Bantam Books,http://images.amazon.com/images/P/0553578022.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553578022.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553578022.01.LZZZZZZZ.jpg
11350,0140092323,8,Lake Wobegon days,Garrison Keillor,1986,Penguin Books,http://images.amazon.com/images/P/0140092323.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140092323.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140092323.01.LZZZZZZZ.jpg
7346,034529873X,8,Moreta: Dragonlady of Pern,Anne McCaffrey,1991,Del Rey Books,http://images.amazon.com/images/P/034529873X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034529873X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034529873X.01.LZZZZZZZ.jpg
11676,0345409973,8,The Cobra Event,Richard Preston,1998,Ballantine Books,http://images.amazon.com/images/P/0345409973.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345409973.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345409973.01.LZZZZZZZ.jpg
16795,0375701214,8,The Diving Bell and the Butterfly : A Memoir of Life in Death,JEAN-DOMINIQUE BAUBY,1998,Vintage,http://images.amazon.com/images/P/0375701214.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375701214.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375701214.01.LZZZZZZZ.jpg
7346,0380001411,8,Christy,Catherine Marshall,1976,Avon,http://images.amazon.com/images/P/0380001411.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380001411.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380001411.01.LZZZZZZZ.jpg
11676,0425148297,10,Naked in Death,J. D. Robb,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425148297.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425148297.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425148297.01.LZZZZZZZ.jpg
11676,0449203794,8,Space,James A. Michener,1988,Fawcett Books,http://images.amazon.com/images/P/0449203794.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449203794.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449203794.01.LZZZZZZZ.jpg
25930,0515119520,8,Come to Grief,Dick Francis,1996,Jove Books,http://images.amazon.com/images/P/0515119520.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515119520.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515119520.01.LZZZZZZZ.jpg
7352,0312982615,5,Robert Ludlum's The Paris Option : A Covert-One Novel (A Covert-One Novel),Robert Ludlum,2003,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312982615.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312982615.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312982615.01.LZZZZZZZ.jpg
7352,0440225817,6,Acts of Malice,Perri O'Shaughnessy,2000,Island,http://images.amazon.com/images/P/0440225817.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440225817.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440225817.01.LZZZZZZZ.jpg
7441,0451190548,10,The Green Mile: Coffey's Hands (Green Mile Series),Stephen King,1996,Signet Book,http://images.amazon.com/images/P/0451190548.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451190548.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451190548.01.LZZZZZZZ.jpg
7528,0064405842,8,"Catherine, Called Birdy (Trophy Newbery)",Karen Cushman,1995,HarperTrophy,http://images.amazon.com/images/P/0064405842.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064405842.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064405842.01.LZZZZZZZ.jpg
35188,0425192733,8,Portrait of a Killer: Jack the Ripper-- Case Closed (Berkley True Crime),Patricia Cornwell,2003,Berkley Publishing Group,http://images.amazon.com/images/P/0425192733.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425192733.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425192733.01.LZZZZZZZ.jpg
10114,0446530077,7,Find Me,Rosie O'Donnell,2002,Warner Books,http://images.amazon.com/images/P/0446530077.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446530077.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446530077.01.LZZZZZZZ.jpg
7887,0425158594,8,Demon Seed,Dean R. Koontz,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425158594.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425158594.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425158594.01.LZZZZZZZ.jpg
13698,0440343194,10,Illusions,Richard Bach,1981,Bantam Doubleday Dell,http://images.amazon.com/images/P/0440343194.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440343194.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440343194.01.LZZZZZZZ.jpg
13582,0671741195,8,The Cradle Will Fall,Mary Higgins Clark,1991,Pocket,http://images.amazon.com/images/P/0671741195.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671741195.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671741195.01.LZZZZZZZ.jpg
7890,0446527297,4,The Millionaires,Brad Meltzer,2002,Warner Books,http://images.amazon.com/images/P/0446527297.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446527297.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446527297.01.LZZZZZZZ.jpg
40943,0553213172,10,Anne of the Island,Lucy Maud Montgomery,1983,Bantam Classics,http://images.amazon.com/images/P/0553213172.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553213172.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553213172.01.LZZZZZZZ.jpg
16028,0688174035,5,More Than You Know: A Novel,Beth Gutcheon,2000,William Morrow & Company,http://images.amazon.com/images/P/0688174035.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688174035.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688174035.01.LZZZZZZZ.jpg
7915,0786862564,6,Make the Connection: Ten Steps to a Better Body and a Better Life,Bob Greene,1996,Hyperion Press,http://images.amazon.com/images/P/0786862564.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786862564.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786862564.01.LZZZZZZZ.jpg
8019,0440178002,9,Shogun,JAMES CLAVELL,1986,Dell,http://images.amazon.com/images/P/0440178002.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440178002.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440178002.01.LZZZZZZZ.jpg
13273,0804106436,8,Oldest Living Confederate Widow Tells All,Allan Gurganus,1990,Ivy Books,http://images.amazon.com/images/P/0804106436.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804106436.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804106436.01.LZZZZZZZ.jpg
8067,0312966806,7,Tell Me Lies (Tell Me Lies),Jennifer Crusie,1999,St. Martin's Press,http://images.amazon.com/images/P/0312966806.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312966806.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312966806.01.LZZZZZZZ.jpg
8067,0553576798,10,The Other Daughter,LISA GARDNER,1999,Bantam,http://images.amazon.com/images/P/0553576798.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553576798.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553576798.01.LZZZZZZZ.jpg
11676,0451157443,5,Carrie,Stephen King,1994,Signet Book,http://images.amazon.com/images/P/0451157443.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451157443.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451157443.01.LZZZZZZZ.jpg
8245,055358264X,8,Dream Country,Luanne Rice,2002,Bantam Books,http://images.amazon.com/images/P/055358264X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055358264X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055358264X.01.LZZZZZZZ.jpg
9747,1551665301,8,Book Club,Mary Alice Monroe,1999,Mira,http://images.amazon.com/images/P/1551665301.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551665301.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551665301.01.LZZZZZZZ.jpg
8245,1567403263,9,Cloud Nine,Luanne Rice,2000,Paperback Nova Audio,http://images.amazon.com/images/P/1567403263.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1567403263.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1567403263.01.LZZZZZZZ.jpg
27812,0345452569,6,A Cold Heart (Alex Delaware Novels (Paperback)),JONATHAN KELLERMAN,2003,Ballantine Books,http://images.amazon.com/images/P/0345452569.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345452569.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345452569.01.LZZZZZZZ.jpg
8253,0440127793,9,Galapagos,"Kurt, Jr. Vonnegut",1986,Dell,http://images.amazon.com/images/P/0440127793.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440127793.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440127793.01.LZZZZZZZ.jpg
15654,0671755064,7,SHAMPOO PLANET : SHAMPOO PLANET,Douglas Coupland,1993,Washington Square Press,http://images.amazon.com/images/P/0671755064.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671755064.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671755064.01.LZZZZZZZ.jpg
11676,0373218397,8,Summer Pleasures,Nora Roberts,2002,Silhouette,http://images.amazon.com/images/P/0373218397.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373218397.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373218397.01.LZZZZZZZ.jpg
11676,0425132048,8,Eyes of Prey,John Sandford,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425132048.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425132048.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425132048.01.LZZZZZZZ.jpg
8314,0375414053,5,"I Don't Know How She Does It: The Life of Kate Reddy, Working Mother",Allison Pearson,2002,Alfred A. Knopf,http://images.amazon.com/images/P/0375414053.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375414053.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375414053.01.LZZZZZZZ.jpg
12495,0441001971,9,Circus of the Damned (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,1995,Ace Books,http://images.amazon.com/images/P/0441001971.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441001971.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441001971.01.LZZZZZZZ.jpg
8323,0399143874,7,Homeport,Nora Roberts,1998,Putnam Publishing Group,http://images.amazon.com/images/P/0399143874.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399143874.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399143874.01.LZZZZZZZ.jpg
11676,0061097861,9,Hunting Badger (Joe Leaphorn/Jim Chee Novels),Tony Hillerman,2000,HarperCollins,http://images.amazon.com/images/P/0061097861.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061097861.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061097861.01.LZZZZZZZ.jpg
21896,0446603392,6,Strange Highways,Dean Koontz,1996,Warner Books,http://images.amazon.com/images/P/0446603392.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446603392.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446603392.01.LZZZZZZZ.jpg
16803,0449911446,9,Before Women Had Wings (Ballantine Reader's Circle),Connie May Fowler,1997,Ballantine Books,http://images.amazon.com/images/P/0449911446.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449911446.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449911446.01.LZZZZZZZ.jpg
8454,0060934913,9,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,2001,Ecco,http://images.amazon.com/images/P/0060934913.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060934913.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060934913.01.LZZZZZZZ.jpg
8454,0449911519,10,Secret History : A Novel,DONNA TARTT,1996,Ballantine Books,http://images.amazon.com/images/P/0449911519.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449911519.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449911519.01.LZZZZZZZ.jpg
11676,186046310X,10,Silk,Alessandro Baricco,1920,HarperCollins Publishers,http://images.amazon.com/images/P/186046310X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/186046310X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/186046310X.01.LZZZZZZZ.jpg
8681,0140258795,8,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel,1996,Penguin Books,http://images.amazon.com/images/P/0140258795.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140258795.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140258795.01.LZZZZZZZ.jpg
10502,0425182886,7,Pot Shot,Robert B. Parker,2002,Berkley Publishing Group,http://images.amazon.com/images/P/0425182886.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425182886.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425182886.01.LZZZZZZZ.jpg
11601,0440220424,5,Having Our Say : The Delany Sisters' First 100 Years,SARAH L. DELANY,1994,Dell,http://images.amazon.com/images/P/0440220424.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440220424.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440220424.01.LZZZZZZZ.jpg
22988,0525946896,7,Hornet Flight,Ken Follett,2002,Dutton Books,http://images.amazon.com/images/P/0525946896.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525946896.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525946896.01.LZZZZZZZ.jpg
44743,0970335555,1,You Shall Know Our Velocity,Dave Eggers,2002,McSweeney's Books,http://images.amazon.com/images/P/0970335555.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0970335555.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0970335555.01.LZZZZZZZ.jpg
8844,0061093335,8,"Nora, Nora: A Novel",Anne Rivers Siddons,2001,HarperTorch,http://images.amazon.com/images/P/0061093335.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061093335.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061093335.01.LZZZZZZZ.jpg
11413,042510687X,7,Outbreak,Robin Cook,1991,Berkley Publishing Group,http://images.amazon.com/images/P/042510687X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042510687X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042510687X.01.LZZZZZZZ.jpg
26349,0440237009,10,The House on Hope Street,Danielle Steel,2001,Dell Publishing Company,http://images.amazon.com/images/P/0440237009.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440237009.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440237009.01.LZZZZZZZ.jpg
33580,0451190556,8,The Green Mile: The Bad Death of Eduard Delacroix (Green Mile Series),Stephen King,1996,Signet Book,http://images.amazon.com/images/P/0451190556.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451190556.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451190556.01.LZZZZZZZ.jpg
15957,0451190564,8,The Green Mile: Night Journey (Green Mile Series),Stephen King,1996,Signet Book,http://images.amazon.com/images/P/0451190564.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451190564.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451190564.01.LZZZZZZZ.jpg
16634,0515102636,9,Morning Glory,LaVyrle Spencer,1990,Jove Books,http://images.amazon.com/images/P/0515102636.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515102636.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515102636.01.LZZZZZZZ.jpg
11676,0515132268,9,The Cat Who Smelled a Rat (Cat Who... (Paperback)),Lilian Jackson Braun,2002,Jove Books,http://images.amazon.com/images/P/0515132268.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515132268.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515132268.01.LZZZZZZZ.jpg
10001,0684195976,10,BODY FARM,Patricia Cornwell,1994,Scribner,http://images.amazon.com/images/P/0684195976.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684195976.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684195976.01.LZZZZZZZ.jpg
12917,0553212478,9,Frankenstein (Changing Our World),Mary Wollstonecraft Shelley,1984,Bantam,http://images.amazon.com/images/P/0553212478.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553212478.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553212478.01.LZZZZZZZ.jpg
